Transaction_ID,User_ID,Order_Date,Product_Category,Revenue,Channel,Region
124166,2038,2025-03-21,SaaS Premium,464.94,Email Campaign,North America
124167,3273,2024-01-14,SaaS Premium,464.94,Email Campaign,EMEA
124168,4031,2025-01-21,SaaS Premium,464.94,Direct,LATAM
124169,3912,2025-10-03,Support Plan,464.94,Referral,APAC
124170,4176,2024-01-22,SaaS Basic,464.94,Organic Search,LATAM
124171,1744,2024-08-12,SaaS Basic,464.94,LinkedIn Ad,LATAM
124172,3540,2024-08-22,SaaS Basic,464.94,LinkedIn Ad,EMEA
124173,1318,2024-12-06,SaaS Basic,464.94,LinkedIn Ad,APAC
124174,2242,2025-12-11,Support Plan,464.94,Email Campaign,EMEA
124175,4348,2024-05-13,Consulting,464.94,Direct,North America
124176,1772,2024-06-26,SaaS Premium,464.94,Organic Search,LATAM
124177,2916,2025-07-09,SaaS Basic,464.94,Direct,APAC
124178,4412,2025-06-03,SaaS Basic,464.94,Email Campaign,EMEA
124179,3499,2025-06-22,SaaS Basic,464.94,Organic Search,APAC
124180,4440,2025-03-12,SaaS Premium,464.94,Organic Search,North America
124181,1943,2024-02-20,SaaS Premium,464.94,Direct,LATAM
124182,3895,2025-03-18,SaaS Premium,464.94,LinkedIn Ad,APAC
124183,4064,2025-08-03,SaaS Basic,464.94,LinkedIn Ad,APAC
124184,3014,2024-10-07,Support Plan,464.94,Referral,APAC
124185,4545,2024-02-13,SaaS Premium,,Referral,EMEA
124186,2213,2025-11-17,SaaS Basic,464.94,Direct,EMEA
124187,3931,2025-09-22,SaaS Basic,464.94,Organic Search,APAC
124188,1418,2024-12-30,SaaS Basic,464.94,Email Campaign,North America
124189,4781,2024-09-25,SaaS Basic,464.94,Email Campaign,APAC
124190,1864,2025-11-23,SaaS Basic,464.94,Referral,LATAM
124191,1788,2025-07-18,Support Plan,464.94,Referral,LATAM
124192,2871,2024-10-19,Support Plan,,Email Campaign,LATAM
124193,1494,2025-12-03,SaaS Premium,464.94,LinkedIn Ad,APAC
124194,2062,2024-07-12,SaaS Premium,464.94,Direct,EMEA
124195,3209,2025-01-05,SaaS Basic,464.94,Referral,APAC
124196,3025,2025-07-05,SaaS Basic,464.94,Referral,APAC
124197,3168,2024-03-18,SaaS Basic,464.94,Email Campaign,LATAM
124198,4963,2024-07-07,SaaS Basic,464.94,LinkedIn Ad,North America
124199,3446,2025-08-29,Support Plan,464.94,Email Campaign,North America
124200,4333,2025-01-24,SaaS Basic,464.94,Referral,LATAM
124201,2985,2024-01-25,SaaS Basic,464.94,Email Campaign,APAC
124202,1727,2025-09-06,SaaS Basic,464.94,Direct,APAC
124203,4895,2024-10-28,Support Plan,464.94,Referral,LATAM
124204,1560,2025-11-01,SaaS Premium,464.94,Referral,North America
124205,3651,2024-12-23,SaaS Premium,464.94,Referral,North America
124206,2152,2025-12-20,SaaS Basic,464.94,Referral,LATAM
124207,4904,2024-04-03,Support Plan,464.94,Referral,APAC
124208,1539,2025-07-04,Support Plan,464.94,Organic Search,APAC
124209,3403,2024-12-01,SaaS Basic,464.94,Organic Search,APAC
124210,1659,2024-06-12,SaaS Premium,464.94,Email Campaign,EMEA
124211,3479,2024-12-06,SaaS Basic,464.94,Organic Search,North America
124212,2863,2025-07-20,Support Plan,464.94,Referral,North America
124213,4136,2024-03-12,Consulting,464.94,Referral,EMEA
124214,4289,2024-02-11,SaaS Basic,464.94,Referral,North America
124215,3610,2025-02-14,Consulting,464.94,Organic Search,LATAM
124216,2450,2025-10-05,Support Plan,464.94,Organic Search,EMEA
124217,1816,2024-01-21,SaaS Basic,464.94,LinkedIn Ad,North America
124218,2944,2024-01-01,SaaS Basic,464.94,Referral,APAC
124219,4145,2025-11-08,SaaS Basic,464.94,LinkedIn Ad,LATAM
124220,4531,2025-07-25,SaaS Basic,464.94,LinkedIn Ad,EMEA
124221,4496,2024-03-16,SaaS Basic,464.94,LinkedIn Ad,EMEA
124222,3758,2025-08-25,SaaS Premium,464.94,Referral,APAC
124223,2215,2025-02-01,SaaS Basic,464.94,Organic Search,EMEA
124224,4260,2025-12-19,SaaS Premium,464.94,Referral,North America
124225,1011,2024-03-28,Support Plan,464.94,Organic Search,EMEA
124226,3286,2025-08-16,SaaS Premium,464.94,Referral,APAC
124227,2895,2024-01-17,Support Plan,464.94,Direct,EMEA
124228,4664,2024-11-24,Support Plan,464.94,Direct,LATAM
124229,3500,2024-07-28,SaaS Basic,464.94,Referral,LATAM
124230,3430,2025-01-17,SaaS Premium,464.94,Referral,North America
124231,3829,2025-07-18,SaaS Premium,464.94,Referral,APAC
124232,4873,2025-10-01,SaaS Premium,464.94,Direct,EMEA
124233,1047,2024-05-25,SaaS Premium,464.94,Referral,EMEA
124234,3364,2025-03-28,SaaS Basic,464.94,Email Campaign,LATAM
124235,3256,2025-01-27,Consulting,464.94,Email Campaign,APAC
124236,2570,2024-11-05,SaaS Premium,464.94,Email Campaign,APAC
124237,4190,2025-05-06,Consulting,464.94,Referral,LATAM
124238,1576,2025-03-05,SaaS Basic,464.94,LinkedIn Ad,North America
124239,3362,2024-01-01,SaaS Premium,464.94,LinkedIn Ad,EMEA
124240,1753,2024-02-10,SaaS Premium,464.94,Organic Search,LATAM
124241,2059,2025-08-07,SaaS Basic,464.94,Email Campaign,APAC
124242,4534,2025-11-02,SaaS Premium,464.94,Direct,North America
124243,4835,2024-07-30,SaaS Basic,464.94,Email Campaign,LATAM
124244,3962,2024-11-28,SaaS Basic,464.94,Email Campaign,APAC
124245,3802,2025-10-12,SaaS Basic,464.94,Organic Search,EMEA
124246,1553,2025-03-21,SaaS Premium,464.94,Email Campaign,EMEA
124247,4652,2024-10-30,Support Plan,464.94,LinkedIn Ad,North America
124248,1402,2025-07-08,SaaS Premium,464.94,Direct,North America
124249,2130,2025-11-21,Consulting,464.94,LinkedIn Ad,APAC
124250,3086,2025-12-01,SaaS Premium,464.94,Email Campaign,EMEA
124251,3628,2024-06-02,SaaS Premium,464.94,Referral,EMEA
124252,3227,2025-09-07,SaaS Premium,464.94,Direct,EMEA
124253,3059,2025-06-06,SaaS Basic,464.94,Direct,North America
124254,4410,2024-01-25,Support Plan,464.94,Organic Search,North America
124255,3990,2024-01-25,SaaS Premium,464.94,Organic Search,EMEA
124256,4787,2025-08-18,SaaS Premium,,Direct,EMEA
124257,1547,2024-04-15,SaaS Premium,464.94,Direct,APAC
124258,2149,2024-04-28,SaaS Premium,464.94,LinkedIn Ad,North America
124259,1062,2024-04-17,SaaS Premium,464.94,Email Campaign,APAC
124260,1843,2024-11-25,SaaS Basic,464.94,Direct,North America
124261,4153,2024-06-28,SaaS Premium,464.94,Referral,APAC
124262,2008,2024-05-10,SaaS Premium,464.94,Email Campaign,APAC
124263,2842,2025-08-25,SaaS Basic,464.94,Direct,APAC
124264,3031,2024-06-16,SaaS Basic,464.94,Organic Search,EMEA
124265,2322,2024-08-10,SaaS Premium,464.94,Organic Search,LATAM
124266,3081,2025-04-13,Support Plan,464.94,Organic Search,LATAM
124267,1751,2024-10-04,SaaS Basic,464.94,Referral,LATAM
124268,4680,2024-07-08,SaaS Basic,464.94,LinkedIn Ad,LATAM
124269,1048,2025-06-14,Support Plan,464.94,Email Campaign,LATAM
124270,1657,2025-06-09,Support Plan,464.94,LinkedIn Ad,APAC
124271,2660,2025-09-12,SaaS Premium,464.94,LinkedIn Ad,North America
124272,1700,2024-07-08,SaaS Premium,464.94,LinkedIn Ad,APAC
124273,2080,2024-08-05,Consulting,464.94,Organic Search,EMEA
124274,4932,2024-10-25,SaaS Basic,464.94,Email Campaign,LATAM
124275,3156,2024-11-06,SaaS Premium,464.94,Organic Search,EMEA
124276,2540,2024-08-23,SaaS Premium,464.94,LinkedIn Ad,EMEA
124277,4032,2024-06-16,SaaS Basic,464.94,Direct,EMEA
124278,3071,2024-07-11,Consulting,464.94,Referral,APAC
124279,3268,2024-08-29,SaaS Basic,464.94,Referral,LATAM
124280,2983,2024-06-10,Consulting,464.94,LinkedIn Ad,APAC
124281,1314,2024-12-04,SaaS Premium,464.94,Organic Search,North America
124282,3341,2025-03-30,SaaS Premium,464.94,Email Campaign,North America
124283,4081,2024-05-14,SaaS Premium,464.94,Organic Search,LATAM
124284,2700,2024-07-11,Support Plan,464.94,Email Campaign,APAC
124285,4067,2025-02-05,Support Plan,464.94,Direct,North America
124286,4552,2025-01-26,Consulting,464.94,Email Campaign,North America
124287,4798,2025-08-23,SaaS Premium,464.94,Email Campaign,LATAM
124288,2017,2024-02-11,SaaS Basic,,Direct,North America
124289,1637,2024-04-02,Support Plan,464.94,Referral,LATAM
124290,3314,2024-08-02,Support Plan,464.94,Email Campaign,North America
124291,4863,2024-12-14,Consulting,464.94,Direct,EMEA
124292,3135,2025-05-27,SaaS Premium,464.94,Email Campaign,North America
124293,3502,2024-11-30,Consulting,464.94,Organic Search,APAC
124294,2649,2025-02-02,SaaS Basic,464.94,Direct,APAC
124295,4604,2024-06-12,SaaS Basic,464.94,LinkedIn Ad,LATAM
124296,4219,2024-04-15,Support Plan,464.94,Email Campaign,North America
124297,3804,2024-08-19,SaaS Premium,464.94,Email Campaign,LATAM
124298,4849,2025-07-11,Support Plan,464.94,Organic Search,EMEA
124299,4800,2025-12-17,SaaS Premium,464.94,Organic Search,EMEA
124300,3478,2025-06-16,SaaS Basic,464.94,LinkedIn Ad,EMEA
124301,2775,2024-06-25,SaaS Premium,464.94,Direct,North America
124302,2966,2025-11-09,SaaS Basic,464.94,LinkedIn Ad,APAC
124303,3958,2024-10-20,Support Plan,464.94,LinkedIn Ad,North America
124304,2963,2024-09-21,SaaS Premium,464.94,Referral,LATAM
124305,2767,2025-06-03,Consulting,464.94,LinkedIn Ad,APAC
124306,4815,2024-09-26,SaaS Basic,464.94,Email Campaign,APAC
124307,1241,2024-07-30,Support Plan,464.94,LinkedIn Ad,EMEA
124308,1701,2024-06-11,SaaS Basic,464.94,Organic Search,LATAM
124309,3949,2025-07-10,SaaS Premium,464.94,Organic Search,North America
124310,1740,2024-02-22,Support Plan,464.94,Email Campaign,APAC
124311,3113,2024-08-20,Support Plan,464.94,Referral,APAC
124312,4019,2025-03-13,SaaS Premium,464.94,LinkedIn Ad,APAC
124313,3425,2025-11-13,Support Plan,464.94,Direct,APAC
124314,3435,2025-06-01,SaaS Basic,464.94,Organic Search,APAC
124315,2814,2024-02-13,Support Plan,464.94,Email Campaign,EMEA
124316,1780,2025-08-25,SaaS Premium,464.94,Direct,EMEA
124317,3256,2025-12-08,SaaS Premium,464.94,LinkedIn Ad,APAC
124318,4486,2025-05-30,Consulting,464.94,LinkedIn Ad,North America
124319,1015,2025-09-24,Support Plan,464.94,LinkedIn Ad,APAC
124320,4368,2025-07-28,SaaS Premium,464.94,Direct,North America
124321,1985,2024-04-01,SaaS Basic,464.94,LinkedIn Ad,LATAM
124322,4291,2025-03-13,Support Plan,464.94,Referral,APAC
124323,4840,2024-12-02,SaaS Basic,464.94,Direct,EMEA
124324,1366,2024-10-20,Consulting,464.94,Organic Search,LATAM
124325,3827,2025-11-30,SaaS Basic,464.94,Referral,EMEA
124326,2252,2025-11-10,Consulting,464.94,Email Campaign,North America
124327,4702,2024-09-20,Support Plan,464.94,LinkedIn Ad,APAC
124328,3487,2024-04-14,SaaS Basic,464.94,Email Campaign,APAC
124329,1689,2024-08-11,Consulting,464.94,Organic Search,EMEA
124330,4603,2025-02-22,Consulting,464.94,Email Campaign,LATAM
124331,4521,2024-04-24,SaaS Basic,464.94,Organic Search,LATAM
124332,2059,2024-08-22,SaaS Premium,464.94,Email Campaign,LATAM
124333,1846,2024-09-30,Support Plan,464.94,Organic Search,North America
124334,1421,2024-08-17,SaaS Premium,464.94,Direct,APAC
124335,4989,2025-12-29,SaaS Premium,464.94,Direct,North America
124336,2643,2024-02-03,Support Plan,464.94,Email Campaign,EMEA
124337,2212,2025-01-22,SaaS Premium,464.94,Referral,APAC
124338,4249,2025-12-09,Support Plan,464.94,Referral,APAC
124339,1607,2025-05-15,SaaS Premium,464.94,Direct,LATAM
124340,2338,2025-04-06,SaaS Basic,464.94,LinkedIn Ad,North America
124341,1019,2025-03-24,SaaS Premium,464.94,LinkedIn Ad,EMEA
124342,1675,2024-08-01,SaaS Premium,464.94,Referral,EMEA
124343,1381,2024-02-15,SaaS Basic,464.94,Email Campaign,North America
124344,1608,2025-02-08,Support Plan,464.94,Referral,LATAM
124345,3190,2024-11-28,Support Plan,464.94,Direct,EMEA
124346,1061,2024-08-27,Support Plan,464.94,Email Campaign,EMEA
124347,2265,2024-09-10,SaaS Basic,464.94,Direct,North America
124348,3285,2024-08-15,SaaS Premium,464.94,Referral,North America
124349,2154,2024-06-14,SaaS Basic,,Referral,APAC
124350,2628,2025-08-07,SaaS Basic,464.94,Direct,EMEA
124351,2626,2025-05-25,SaaS Premium,464.94,Email Campaign,EMEA
124352,4716,2025-08-20,Support Plan,464.94,Email Campaign,APAC
124353,2146,2025-08-15,Consulting,464.94,Organic Search,LATAM
124354,2463,2025-12-27,SaaS Basic,464.94,Direct,LATAM
124355,1926,2025-11-06,SaaS Premium,464.94,Referral,North America
124356,3389,2025-01-24,SaaS Premium,464.94,Direct,EMEA
124357,2442,2025-02-26,Support Plan,464.94,Direct,LATAM
124358,2653,2025-02-14,Support Plan,464.94,LinkedIn Ad,North America
124359,3502,2025-08-03,SaaS Basic,464.94,Organic Search,LATAM
124360,4269,2025-10-10,Support Plan,464.94,Email Campaign,LATAM
124361,1281,2025-10-25,SaaS Premium,464.94,LinkedIn Ad,EMEA
124362,1885,2025-03-22,Support Plan,464.94,Organic Search,LATAM
124363,2024,2025-02-06,SaaS Basic,464.94,LinkedIn Ad,North America
124364,1722,2024-04-06,Support Plan,464.94,Organic Search,APAC
124365,2798,2025-01-13,SaaS Basic,464.94,Organic Search,EMEA
124366,4403,2025-10-31,Consulting,464.94,Direct,APAC
124367,2235,2024-07-04,SaaS Premium,464.94,Organic Search,North America
124368,1086,2025-11-10,SaaS Premium,464.94,Referral,LATAM
124369,1664,2024-08-31,SaaS Premium,464.94,Referral,EMEA
124370,1861,2025-09-22,SaaS Basic,464.94,Referral,LATAM
124371,2722,2025-12-08,SaaS Basic,464.94,Referral,LATAM
124372,3108,2025-05-17,Support Plan,464.94,LinkedIn Ad,APAC
124373,3844,2024-10-14,SaaS Premium,464.94,Email Campaign,North America
124374,3142,2025-01-03,Consulting,464.94,Email Campaign,APAC
124375,1785,2024-03-05,Support Plan,464.94,Organic Search,LATAM
124376,2576,2024-06-10,SaaS Basic,464.94,Email Campaign,LATAM
124377,4218,2025-08-19,SaaS Premium,464.94,LinkedIn Ad,North America
124378,4317,2025-07-24,SaaS Premium,464.94,Referral,LATAM
124379,2667,2025-10-23,SaaS Premium,464.94,Referral,APAC
124380,4008,2025-02-21,SaaS Basic,464.94,Referral,North America
124381,3344,2025-04-25,Consulting,464.94,Email Campaign,North America
124382,4194,2025-09-24,SaaS Premium,464.94,Email Campaign,EMEA
124383,4726,2024-09-25,SaaS Premium,464.94,Direct,APAC
124384,1693,2025-07-20,Support Plan,464.94,Direct,LATAM
124385,4775,2025-10-09,SaaS Basic,464.94,Email Campaign,EMEA
124386,4527,2024-07-08,SaaS Premium,464.94,Referral,APAC
124387,3446,2025-02-09,Support Plan,464.94,Email Campaign,EMEA
124388,4790,2025-05-03,Support Plan,,LinkedIn Ad,APAC
124389,3993,2024-11-07,Consulting,464.94,Direct,North America
124390,2254,2025-08-18,SaaS Premium,464.94,Referral,EMEA
124391,1533,2025-11-19,SaaS Premium,464.94,Direct,LATAM
124392,1401,2024-04-03,Consulting,464.94,Organic Search,APAC
124393,4663,2025-01-24,SaaS Premium,464.94,Organic Search,APAC
124394,1129,2025-06-30,SaaS Premium,464.94,Organic Search,EMEA
124395,3339,2025-02-14,Consulting,464.94,Email Campaign,North America
124396,1275,2024-07-30,SaaS Basic,464.94,Direct,APAC
124397,3959,2025-09-29,Consulting,464.94,LinkedIn Ad,APAC
124398,2858,2025-01-03,SaaS Basic,464.94,Direct,North America
124399,4447,2024-06-16,SaaS Premium,464.94,Referral,North America
124400,3973,2024-01-14,SaaS Basic,464.94,Email Campaign,LATAM
124401,1054,2025-08-08,Consulting,464.94,Direct,EMEA
124402,4649,2025-07-17,SaaS Premium,464.94,Email Campaign,North America
124403,3786,2024-07-25,Support Plan,464.94,Email Campaign,EMEA
124404,4097,2024-02-12,SaaS Premium,464.94,LinkedIn Ad,North America
124405,4512,2025-03-17,SaaS Premium,464.94,Referral,LATAM
124406,1764,2025-05-29,Consulting,464.94,LinkedIn Ad,LATAM
124407,2220,2025-08-29,Support Plan,464.94,LinkedIn Ad,APAC
124408,1641,2025-01-29,SaaS Premium,464.94,Email Campaign,North America
124409,4314,2024-08-25,SaaS Premium,464.94,Email Campaign,North America
124410,2847,2025-11-09,SaaS Premium,464.94,LinkedIn Ad,North America
124411,1723,2025-06-14,SaaS Basic,464.94,Organic Search,LATAM
124412,2213,2025-12-19,SaaS Basic,464.94,Organic Search,LATAM
124413,1801,2025-02-07,SaaS Basic,464.94,LinkedIn Ad,North America
124414,1737,2024-08-01,SaaS Premium,464.94,Email Campaign,North America
124415,1757,2025-07-21,SaaS Premium,464.94,Email Campaign,EMEA
124416,2591,2025-01-08,SaaS Premium,464.94,Referral,EMEA
124417,3614,2024-05-11,SaaS Basic,464.94,Email Campaign,LATAM
124418,2299,2024-01-09,SaaS Basic,464.94,Direct,EMEA
124419,2841,2024-06-01,SaaS Basic,464.94,Direct,APAC
124420,4480,2025-03-06,SaaS Basic,464.94,Email Campaign,EMEA
124421,1339,2025-04-27,Consulting,464.94,LinkedIn Ad,APAC
124422,1152,2024-10-31,Support Plan,464.94,Direct,APAC
124423,2588,2024-10-10,SaaS Basic,464.94,Email Campaign,LATAM
124424,2421,2025-04-16,Consulting,464.94,Email Campaign,APAC
124425,2467,2024-07-08,SaaS Basic,464.94,Direct,EMEA
124426,4694,2025-06-11,Consulting,464.94,Email Campaign,North America
124427,4051,2025-05-26,Support Plan,464.94,LinkedIn Ad,EMEA
124428,1426,2024-12-08,SaaS Basic,464.94,Organic Search,EMEA
124429,4050,2025-03-05,SaaS Premium,464.94,Direct,EMEA
124430,4558,2025-12-15,Consulting,464.94,Direct,LATAM
124431,3251,2025-11-16,SaaS Basic,464.94,Email Campaign,EMEA
124432,2135,2025-11-10,Support Plan,464.94,LinkedIn Ad,EMEA
124433,3372,2024-02-03,SaaS Premium,464.94,Direct,LATAM
124434,4329,2025-04-15,Support Plan,464.94,Email Campaign,EMEA
124435,1949,2025-01-28,SaaS Basic,464.94,Email Campaign,LATAM
124436,4599,2025-05-09,Support Plan,464.94,Email Campaign,North America
124437,3998,2025-05-27,Consulting,464.94,Referral,EMEA
124438,2373,2024-11-17,Support Plan,464.94,Referral,North America
124439,3030,2024-04-24,SaaS Premium,464.94,LinkedIn Ad,APAC
124440,3986,2024-08-01,SaaS Premium,464.94,Organic Search,APAC
124441,1956,2024-05-24,SaaS Basic,464.94,Referral,North America
124442,2701,2025-07-12,SaaS Premium,464.94,LinkedIn Ad,LATAM
124443,4884,2024-06-26,Support Plan,464.94,Email Campaign,North America
124444,3941,2025-12-25,SaaS Basic,464.94,Email Campaign,APAC
124445,3482,2024-12-25,SaaS Premium,464.94,Organic Search,EMEA
124446,4497,2024-10-11,SaaS Basic,464.94,Direct,EMEA
124447,2303,2024-09-01,SaaS Basic,464.94,Referral,North America
124448,1370,2024-07-24,SaaS Premium,464.94,Referral,APAC
124449,4741,2025-08-06,SaaS Premium,464.94,Email Campaign,EMEA
124450,3980,2024-12-07,SaaS Premium,464.94,LinkedIn Ad,North America
124451,3296,2025-12-27,SaaS Basic,464.94,Organic Search,APAC
124452,3938,2024-12-25,SaaS Premium,464.94,Organic Search,LATAM
124453,3228,2025-05-13,SaaS Premium,464.94,Direct,LATAM
124454,1702,2024-05-20,Support Plan,464.94,Direct,LATAM
124455,4046,2025-10-29,SaaS Premium,464.94,LinkedIn Ad,APAC
124456,2674,2024-08-09,SaaS Basic,464.94,LinkedIn Ad,North America
124457,3125,2025-01-23,SaaS Basic,464.94,Organic Search,North America
124458,3966,2024-11-25,Consulting,464.94,Email Campaign,APAC
124459,3932,2025-01-27,SaaS Premium,464.94,LinkedIn Ad,EMEA
124460,3383,2025-10-15,Support Plan,464.94,LinkedIn Ad,APAC
124461,1049,2024-12-23,SaaS Premium,464.94,Direct,EMEA
124462,3132,2025-01-28,SaaS Premium,464.94,Direct,APAC
124463,4766,2025-08-09,SaaS Basic,464.94,Direct,LATAM
124464,3742,2024-02-09,Support Plan,464.94,Email Campaign,EMEA
124465,3051,2024-09-29,SaaS Premium,464.94,Organic Search,APAC
124466,1992,2025-02-23,SaaS Basic,464.94,Email Campaign,North America
124467,3364,2024-03-10,SaaS Basic,,Direct,APAC
124468,2134,2025-09-14,SaaS Premium,464.94,Referral,North America
124469,2357,2025-04-02,Consulting,464.94,Referral,EMEA
124470,2874,2024-08-21,Support Plan,464.94,Organic Search,EMEA
124471,1762,2024-07-15,SaaS Basic,464.94,Direct,LATAM
124472,4204,2025-12-11,SaaS Premium,464.94,Direct,APAC
124473,3659,2025-05-23,SaaS Basic,464.94,Email Campaign,North America
124474,2004,2025-06-19,Support Plan,464.94,Organic Search,North America
124475,3961,2024-05-26,SaaS Basic,464.94,Email Campaign,LATAM
124476,4755,2025-07-27,SaaS Premium,464.94,Direct,EMEA
124477,3846,2025-04-03,SaaS Basic,464.94,LinkedIn Ad,APAC
124478,3166,2024-03-07,SaaS Premium,464.94,Referral,North America
124479,1349,2024-01-30,SaaS Premium,464.94,Direct,North America
124480,3964,2024-04-16,Support Plan,464.94,LinkedIn Ad,APAC
124481,1686,2025-11-08,Consulting,464.94,Referral,North America
124482,1541,2025-01-24,Support Plan,464.94,LinkedIn Ad,LATAM
124483,4126,2025-02-09,SaaS Basic,464.94,Organic Search,EMEA
124484,1360,2024-04-30,SaaS Basic,464.94,LinkedIn Ad,EMEA
124485,3755,2024-01-11,SaaS Basic,464.94,LinkedIn Ad,LATAM
124486,4524,2025-08-06,SaaS Premium,464.94,Organic Search,APAC
124487,4624,2024-12-12,SaaS Premium,464.94,LinkedIn Ad,North America
124488,3732,2024-09-09,SaaS Premium,464.94,Referral,LATAM
124489,3377,2024-04-28,SaaS Basic,464.94,LinkedIn Ad,EMEA
124490,3266,2025-06-03,SaaS Basic,464.94,LinkedIn Ad,LATAM
124491,3255,2024-08-02,SaaS Premium,464.94,Organic Search,LATAM
124492,2693,2024-03-20,Support Plan,464.94,Referral,North America
124493,3892,2025-02-22,SaaS Basic,464.94,Organic Search,EMEA
124494,4811,2025-08-06,SaaS Premium,464.94,LinkedIn Ad,EMEA
124495,1084,2025-12-12,SaaS Premium,464.94,Organic Search,EMEA
124496,1684,2025-11-15,SaaS Premium,464.94,Organic Search,North America
124497,1244,2024-10-15,Support Plan,464.94,LinkedIn Ad,EMEA
124498,3919,2024-08-21,SaaS Premium,464.94,LinkedIn Ad,APAC
124499,4070,2024-09-17,SaaS Premium,464.94,Direct,APAC
124500,4756,2025-10-18,SaaS Premium,464.94,LinkedIn Ad,North America
124501,2358,2024-01-22,SaaS Premium,464.94,LinkedIn Ad,EMEA
124502,4283,2024-03-18,SaaS Basic,464.94,Direct,APAC
124503,1595,2025-11-02,SaaS Premium,464.94,Referral,APAC
124504,3732,2024-01-14,SaaS Premium,464.94,Direct,EMEA
124505,4254,2024-05-27,Support Plan,464.94,Organic Search,North America
124506,2156,2025-10-23,SaaS Basic,464.94,Direct,LATAM
124507,4061,2024-01-30,SaaS Premium,464.94,Direct,North America
124508,4061,2025-03-13,SaaS Basic,464.94,Referral,LATAM
124509,4963,2025-11-03,SaaS Premium,464.94,Email Campaign,North America
124510,2823,2025-06-13,Support Plan,464.94,Referral,LATAM
124511,2797,2024-03-03,SaaS Premium,464.94,Direct,North America
124512,1349,2025-03-05,SaaS Premium,464.94,Organic Search,EMEA
124513,3329,2024-05-14,SaaS Basic,464.94,Organic Search,LATAM
124514,3340,2024-06-05,SaaS Premium,464.94,Email Campaign,North America
124515,2292,2025-07-22,SaaS Basic,464.94,LinkedIn Ad,EMEA
124516,2884,2024-09-10,Support Plan,464.94,Direct,EMEA
124517,4268,2024-07-05,SaaS Premium,464.94,LinkedIn Ad,EMEA
124518,2560,2025-01-13,SaaS Basic,464.94,Organic Search,North America
124519,4724,2024-11-22,SaaS Premium,464.94,LinkedIn Ad,North America
124520,1983,2024-07-17,SaaS Basic,464.94,Referral,LATAM
124521,4806,2024-06-19,SaaS Premium,464.94,Referral,LATAM
124522,3067,2024-11-10,SaaS Premium,464.94,Email Campaign,EMEA
124523,3806,2024-01-06,Support Plan,464.94,LinkedIn Ad,LATAM
124524,2863,2024-09-12,SaaS Premium,464.94,Email Campaign,EMEA
124525,2979,2024-11-15,Support Plan,464.94,Referral,EMEA
124526,2736,2024-09-04,SaaS Basic,464.94,Referral,EMEA
124527,3452,2024-01-04,SaaS Premium,464.94,Email Campaign,EMEA
124528,2138,2025-05-27,SaaS Premium,464.94,Referral,APAC
124529,2918,2025-05-20,SaaS Basic,464.94,LinkedIn Ad,EMEA
124530,1700,2024-01-31,Consulting,464.94,Direct,EMEA
124531,4027,2025-09-20,SaaS Basic,464.94,Direct,APAC
124532,3073,2024-10-01,Consulting,464.94,Referral,APAC
124533,1565,2025-12-09,SaaS Premium,464.94,Direct,LATAM
124534,4753,2024-11-20,SaaS Premium,464.94,Direct,LATAM
124535,1394,2024-06-25,SaaS Basic,464.94,Direct,EMEA
124536,2956,2024-10-13,SaaS Basic,464.94,Referral,EMEA
124537,4048,2024-03-19,SaaS Basic,464.94,Direct,North America
124538,4452,2024-08-30,SaaS Premium,464.94,Email Campaign,APAC
124539,1522,2025-05-15,SaaS Premium,,Email Campaign,EMEA
124540,2562,2024-07-23,Support Plan,464.94,Direct,APAC
124541,3909,2025-04-04,Support Plan,464.94,Organic Search,EMEA
124542,2106,2025-01-17,Support Plan,464.94,Organic Search,LATAM
124543,3849,2025-12-23,SaaS Premium,464.94,Email Campaign,North America
124544,1549,2024-11-28,SaaS Premium,464.94,Email Campaign,APAC
124545,2468,2025-08-25,SaaS Basic,464.94,Direct,North America
124546,3134,2024-06-14,SaaS Basic,464.94,Referral,EMEA
124547,1832,2024-06-09,SaaS Premium,464.94,Email Campaign,APAC
124548,1386,2024-01-06,SaaS Basic,464.94,Direct,LATAM
124549,1962,2025-10-14,SaaS Premium,464.94,Email Campaign,North America
124550,3715,2024-07-23,SaaS Premium,464.94,Email Campaign,EMEA
124551,2421,2025-06-15,SaaS Basic,464.94,Direct,LATAM
124552,4891,2024-04-09,SaaS Premium,464.94,Direct,North America
124553,1285,2025-11-07,SaaS Basic,464.94,LinkedIn Ad,LATAM
124554,3745,2024-02-14,SaaS Premium,464.94,Referral,LATAM
124555,4765,2025-04-01,SaaS Premium,464.94,LinkedIn Ad,North America
124556,4012,2024-08-14,Support Plan,464.94,LinkedIn Ad,LATAM
124557,1368,2024-11-10,SaaS Basic,464.94,LinkedIn Ad,EMEA
124558,3702,2024-02-21,Support Plan,,LinkedIn Ad,EMEA
124559,2445,2024-05-25,Consulting,464.94,LinkedIn Ad,LATAM
124560,2741,2024-10-07,Consulting,464.94,Email Campaign,APAC
124561,3701,2024-05-02,Support Plan,464.94,LinkedIn Ad,North America
124562,3744,2025-12-19,SaaS Premium,464.94,Direct,APAC
124563,2466,2025-04-15,SaaS Basic,464.94,Referral,EMEA
124564,2776,2024-10-23,Support Plan,464.94,Organic Search,EMEA
124565,2543,2025-09-05,SaaS Premium,464.94,Organic Search,North America
124566,4071,2025-05-26,SaaS Basic,464.94,Email Campaign,EMEA
